num_date_time,answer
71_20220831 22,2012.2025318133117
71_20220831 23,1979.6763321669462
72_20220825 00,1216.5657980910048
72_20220825 01,1207.5435020154273
72_20220825 02,1198.6033360601546
72_20220825 03,1197.8652394620042
72_20220825 04,1158.6569761976311
72_20220825 05,1162.1618712027955
72_20220825 06,1199.8047978615557
72_20220825 07,1330.234103284761
72_20220825 08,1420.5242595468562
72_20220825 09,1534.199818758101
72_20220825 10,1585.2927280662532
72_20220825 11,1665.5816970005867
72_20220825 12,1670.7435051858868
72_20220825 13,1669.5161816716088
72_20220825 14,1638.6826935822507
72_20220825 15,1650.0353005551776
72_20220825 16,1626.4433318844115
72_20220825 17,1551.009912641217
72_20220825 18,1405.609083316859
72_20220825 19,1272.2707547506661
72_20220825 20,1226.3324521977386
72_20220825 21,1225.3427028839556
72_20220825 22,1218.8706759389027
72_20220825 23,1206.7688796908876
72_20220826 00,1169.2295181627867
72_20220826 01,1159.7816178731725
72_20220826 02,1156.7667762976873
72_20220826 03,1157.6714100551198
72_20220826 04,1158.2234045040432
72_20220826 05,1162.3196914992113
72_20220826 06,1180.8632920218147
72_20220826 07,1278.7065192054426
72_20220826 08,1333.4874787966196
72_20220826 09,1356.6288108170556
72_20220826 10,1458.9537668229457
72_20220826 11,1512.6535637885638
72_20220826 12,1628.4326184147856
72_20220826 13,1634.7615048827743
72_20220826 14,1462.9441098399002
72_20220826 15,1530.5682250808582
72_20220826 16,1559.416495539083
72_20220826 17,1526.45878632977
72_20220826 18,1373.3925616615506
72_20220826 19,1256.5886463155869
72_20220826 20,1254.995340127659
72_20220826 21,1213.0043762098785
72_20220826 22,1215.2264635946617
72_20220826 23,1205.3127830432682
72_20220827 00,1169.1078093702374
72_20220827 01,1163.6354361842411
72_20220827 02,1154.976495407313
72_20220827 03,1162.5459299026884
72_20220827 04,1161.940670703686
72_20220827 05,1165.2088988104983
72_20220827 06,1172.8201779221167
72_20220827 07,1210.845822418241
72_20220827 08,1221.4405695539613
72_20220827 09,1237.947747123386
72_20220827 10,1263.4369199370844
72_20220827 11,1281.0122106996134
72_20220827 12,1319.327137298648
72_20220827 13,1299.7875260181493
72_20220827 14,1295.419427272541
72_20220827 15,1291.4616126783358
72_20220827 16,1295.1429100623573
72_20220827 17,1295.763509131337
72_20220827 18,1252.673668794831
72_20220827 19,1201.1731301597074
72_20220827 20,1187.3265733479268
72_20220827 21,1193.8903955141832
72_20220827 22,1184.6663670064127
72_20220827 23,1183.0937079207786
72_20220828 00,1161.6917924416443
72_20220828 01,1151.1786840986101
72_20220828 02,1150.2255666892127
72_20220828 03,1149.823953829243
72_20220828 04,1156.511906142797
72_20220828 05,1153.9578317053176
72_20220828 06,1160.2912936885718
72_20220828 07,1197.06551244193
72_20220828 08,1213.0265424578834
72_20220828 09,1226.5877001563886
72_20220828 10,1234.4943660193112
72_20220828 11,1249.9887062595412
72_20220828 12,1278.5340667556966
72_20220828 13,1316.2544872533076
72_20220828 14,1313.7516020813466
72_20220828 15,1322.3959644635636
72_20220828 16,1278.0501554031694
72_20220828 17,1277.1058044664849
72_20220828 18,1280.3006027466654
72_20220828 19,1245.9127841396087
72_20220828 20,1240.0042431286342
72_20220828 21,1207.6051617737646
72_20220828 22,1208.579526608758
72_20220828 23,1185.6343544313856
72_20220829 00,1186.33133414956
72_20220829 01,1176.0756659059855
72_20220829 02,1177.136254056218
72_20220829 03,1162.5942234409135
72_20220829 04,1160.510238941132
72_20220829 05,1167.0233544905495
72_20220829 06,1195.2808110599267
72_20220829 07,1308.2416408038912
72_20220829 08,1360.1790779645755
72_20220829 09,1401.7285150260009
72_20220829 10,1449.5800611424572
72_20220829 11,1495.740424274299
72_20220829 12,1471.4659968907765
72_20220829 13,1472.8254321299225
72_20220829 14,1477.0411035121958
72_20220829 15,1470.9646377848524
72_20220829 16,1512.134003425142
72_20220829 17,1456.1069743492544
72_20220829 18,1330.1908096522714
72_20220829 19,1258.2698311656654
72_20220829 20,1245.7025642108142
72_20220829 21,1215.3262708609507
72_20220829 22,1201.5401928955935
72_20220829 23,1196.5831918102895
72_20220830 00,1200.2625270794956
72_20220830 01,1193.5762486158433
72_20220830 02,1191.246603303257
72_20220830 03,1190.7668242566447
72_20220830 04,1193.034682153369
72_20220830 05,1197.8794967184149
72_20220830 06,1234.2505130309537
72_20220830 07,1358.3019801308787
72_20220830 08,1484.4042925683334
72_20220830 09,1557.9138823030773
72_20220830 10,1678.2851259964195
72_20220830 11,1699.6508040570193
72_20220830 12,1730.3371261557625
72_20220830 13,1729.6316363111912
72_20220830 14,1740.3968767014467
72_20220830 15,1704.9794297992466
72_20220830 16,1730.3962392240333
72_20220830 17,1645.9606073335754
72_20220830 18,1492.992291665114
72_20220830 19,1381.7509109869864
72_20220830 20,1351.1516356688621
72_20220830 21,1340.0919032297143
72_20220830 22,1325.652238585542
72_20220830 23,1311.5159766203867
72_20220831 00,1274.614714422856
72_20220831 01,1261.7742751481799
72_20220831 02,1232.0369119437664
72_20220831 03,1230.8891667803998
72_20220831 04,1225.7834832757003
72_20220831 05,1192.9027535862147
72_20220831 06,1266.0800275032075
72_20220831 07,1365.0032703289048
72_20220831 08,1412.2449838914008
72_20220831 09,1423.48596174942
72_20220831 10,1528.3843046844784
72_20220831 11,1525.3641393828527
72_20220831 12,1518.5856061378147
72_20220831 13,1584.6377501570394
72_20220831 14,1631.2047458442626
72_20220831 15,1570.8498964324956
72_20220831 16,1559.7998154424117
72_20220831 17,1467.0181966291657
72_20220831 18,1388.7973052886769
72_20220831 19,1277.6861952655554
72_20220831 20,1233.832961746291
72_20220831 21,1235.2346711928542
72_20220831 22,1226.9969032880142
72_20220831 23,1224.5521686555787
73_20220825 00,3436.709932800636
73_20220825 01,3433.717795808378
73_20220825 02,3414.7544665786713
73_20220825 03,3393.853000489275
73_20220825 04,3420.5291215645066
73_20220825 05,3392.127097888444
73_20220825 06,3516.97360545154
73_20220825 07,3778.8652895916844
73_20220825 08,3898.9928983339855
73_20220825 09,3939.0499335484833
73_20220825 10,3948.92495071833
73_20220825 11,3994.383786903382
73_20220825 12,4031.3029457901994
73_20220825 13,3981.661938754878
73_20220825 14,3921.955889489752
73_20220825 15,3867.6813440059036
73_20220825 16,3758.637474655806
73_20220825 17,3754.9516430501053
73_20220825 18,3745.23374284327
73_20220825 19,3689.6828081549775
73_20220825 20,3687.2560779206174
73_20220825 21,3588.3833570548663
73_20220825 22,3426.4202993683753
73_20220825 23,3378.433487171555
73_20220826 00,3337.447144485096
73_20220826 01,3326.8341209904256
73_20220826 02,3346.7079217451414
73_20220826 03,3336.853456020004
73_20220826 04,3349.1174119249777
73_20220826 05,3341.5121937193103
73_20220826 06,3453.2584141343086
73_20220826 07,3606.9723588763777
73_20220826 08,3712.440357829746
73_20220826 09,3796.9747751350624
73_20220826 10,3939.6225057674164
73_20220826 11,4044.1655879157656
73_20220826 12,4124.264902089723
73_20220826 13,4194.834038112318
73_20220826 14,4122.1918575974105
73_20220826 15,4119.333428648172
73_20220826 16,4136.848485714684
73_20220826 17,4038.5579624253155
73_20220826 18,3934.714768821942
73_20220826 19,3668.358273527673
73_20220826 20,3651.720492024796
73_20220826 21,3558.119645798332
73_20220826 22,3410.7180640218303
73_20220826 23,3435.460367636711
73_20220827 00,3410.499199225595
73_20220827 01,3391.0168377895993
73_20220827 02,3365.594076899224
73_20220827 03,3362.7894453912286
73_20220827 04,3324.6848589010297
73_20220827 05,3288.2140607954057
73_20220827 06,3400.6259743208575
73_20220827 07,3548.0935674713037
73_20220827 08,3623.665656936492
73_20220827 09,3606.1994084038943
73_20220827 10,3539.5183399936936
73_20220827 11,3562.5112318790475
73_20220827 12,3522.8189635701856
73_20220827 13,3463.3341442781702
73_20220827 14,3523.6711836223853
73_20220827 15,3533.076303032191
73_20220827 16,3609.059216952132
73_20220827 17,3563.639093837756
73_20220827 18,3464.6166845747525
73_20220827 19,3563.9654052743867
73_20220827 20,3555.115018775875
73_20220827 21,3438.5105076554
73_20220827 22,3398.5009023688735
73_20220827 23,3414.3759663979704
73_20220828 00,3243.098952637061
73_20220828 01,3241.830406865686
73_20220828 02,3251.9186126331283
73_20220828 03,3222.9083923907183
73_20220828 04,3288.4900081364544
73_20220828 05,3268.855981463174
73_20220828 06,3394.9798315105045
73_20220828 07,3512.981184756852
73_20220828 08,3548.5174813882795
73_20220828 09,3534.0766032112792
73_20220828 10,3520.810414859396
73_20220828 11,3406.623777862162
73_20220828 12,3533.72907408522
73_20220828 13,3457.7960332368166
73_20220828 14,3477.400644822945
73_20220828 15,3539.078974330776
73_20220828 16,3517.543242258599
73_20220828 17,3531.8545060738697
73_20220828 18,3536.5851419161236
73_20220828 19,3582.1870387183326
73_20220828 20,3595.202831851698
73_20220828 21,3522.5779822488457
73_20220828 22,3460.781164498345
73_20220828 23,3412.0154810889517
73_20220829 00,3315.890011777702
73_20220829 01,3327.6045952198547
73_20220829 02,3338.7369651636454
73_20220829 03,3286.252336681571
73_20220829 04,3280.989033310369
73_20220829 05,3294.445182435567
73_20220829 06,3408.293032153706
73_20220829 07,3657.8402962655036
73_20220829 08,3792.3039143937003
73_20220829 09,3815.3598574964517
73_20220829 10,3833.645003262018
73_20220829 11,3781.6747604346165
73_20220829 12,3794.3063414525623
73_20220829 13,3762.3561147037854
73_20220829 14,3745.1711489709305
73_20220829 15,3757.5076894323342
73_20220829 16,3739.066847989299
73_20220829 17,3666.4386178255695
73_20220829 18,3705.9120844544336
73_20220829 19,3683.013562346185
73_20220829 20,3643.2276760285813
73_20220829 21,3542.032969137654
73_20220829 22,3404.9230083480093
73_20220829 23,3360.2400858122164
73_20220830 00,3269.6938432832435
73_20220830 01,3301.7654228404986
73_20220830 02,3354.298451586106
73_20220830 03,3391.22207015398
73_20220830 04,3399.150686466544
73_20220830 05,3370.120666439229
73_20220830 06,3518.750337160297
73_20220830 07,3712.035651178042
73_20220830 08,3826.495072890125
73_20220830 09,3913.9464111210223
73_20220830 10,3887.3941930649253
73_20220830 11,3883.9148423579272
73_20220830 12,3952.1985061939604
73_20220830 13,3893.1044964878893
73_20220830 14,3862.979548224752
73_20220830 15,3911.9586394097946
73_20220830 16,3905.2934953742224
73_20220830 17,3920.0724996591584
73_20220830 18,3819.3205611561116
73_20220830 19,3808.182362938532
73_20220830 20,3674.2899600453634
73_20220830 21,3637.099743110645
73_20220830 22,3496.608819659841
73_20220830 23,3422.201947671416
73_20220831 00,3500.971866172793
73_20220831 01,3420.662975589775
73_20220831 02,3476.7488637307642
73_20220831 03,3463.948665570716
73_20220831 04,3423.0244948724744
73_20220831 05,3482.733445158906
73_20220831 06,3608.612711419287
73_20220831 07,3818.77878860617
73_20220831 08,3904.135703967942
73_20220831 09,3919.2112035248297
73_20220831 10,3993.4005539568443
73_20220831 11,3923.1987725553113
73_20220831 12,3936.4984197847625
73_20220831 13,3973.4482592169015
73_20220831 14,3955.7093793499866
73_20220831 15,3966.117229656389
73_20220831 16,3962.1321631350015
73_20220831 17,3884.636003339334
73_20220831 18,3829.6803315166626
73_20220831 19,3809.563648750788
73_20220831 20,3726.1298300749736
73_20220831 21,3666.0662542967802
73_20220831 22,3507.6390533986664
73_20220831 23,3448.628556205415
74_20220825 00,3224.209993060653
74_20220825 01,3273.673680477241
74_20220825 02,3173.6278571219436
74_20220825 03,2932.8401030658297
74_20220825 04,3016.454378549573
74_20220825 05,5231.671665233412
74_20220825 06,6121.610905502252
74_20220825 07,6383.760921936363
74_20220825 08,6333.129780446115
74_20220825 09,6298.577797123024
74_20220825 10,6317.000880389865
74_20220825 11,6339.823387201573
74_20220825 12,6334.207285377053
74_20220825 13,5955.508633455298
74_20220825 14,6039.533693225201
74_20220825 15,5691.568224367508
74_20220825 16,5651.410927945324
74_20220825 17,5508.443552537198
74_20220825 18,4328.04202701809
74_20220825 19,3704.81996041207
74_20220825 20,3113.0937744033195
74_20220825 21,2953.8587794514965
74_20220825 22,2780.928985133731
74_20220825 23,3114.795080322461
74_20220826 00,2885.946325172267
74_20220826 01,2969.8485330662975
74_20220826 02,2997.5954284986155
74_20220826 03,2957.488435320131
74_20220826 04,3090.7257904073476
74_20220826 05,5213.298176950534
74_20220826 06,6112.439443844794
74_20220826 07,6257.800064712693
74_20220826 08,6304.048824316249
74_20220826 09,6270.527354936052
74_20220826 10,6260.26855758493
74_20220826 11,6367.232437408246
74_20220826 12,6327.069022275763
74_20220826 13,5989.501897518365
74_20220826 14,5965.203835110851
74_20220826 15,6063.5314872793615
74_20220826 16,5197.388238182804
74_20220826 17,5777.731923348669
74_20220826 18,4459.466071351079
74_20220826 19,3861.1100534735824
74_20220826 20,2988.799388104236
74_20220826 21,2835.8692288742163
74_20220826 22,2668.833452019314
74_20220826 23,3010.983694296941
74_20220827 00,2994.3412468546717
74_20220827 01,2979.2908232902223
74_20220827 02,3097.7089063303
74_20220827 03,3152.5175517778484
74_20220827 04,3028.2492752862872
74_20220827 05,3018.9348369945847
74_20220827 06,2937.8179910372737
74_20220827 07,2769.577767667617
74_20220827 08,2765.236215737905
74_20220827 09,2648.171520808926
74_20220827 10,2650.4928921724895
74_20220827 11,2743.8552883678035
74_20220827 12,2558.8980250308596
74_20220827 13,2695.4836081910544
74_20220827 14,2760.772478485317
74_20220827 15,2587.512183583297
74_20220827 16,2651.7617469989336
74_20220827 17,2607.4653512031855
74_20220827 18,2563.1019862022076
74_20220827 19,2627.576046792154
74_20220827 20,2703.806532901969
74_20220827 21,2830.2019327993175
74_20220827 22,2703.8601036832374
74_20220827 23,2708.413734101941
74_20220828 00,2584.519106190448
74_20220828 01,2556.907147482486
74_20220828 02,2561.1276031335
74_20220828 03,2509.575770994953
74_20220828 04,2488.2347907269514
74_20220828 05,2481.474941086525
74_20220828 06,2537.462972762946
74_20220828 07,2553.6058920762534
74_20220828 08,2623.306700984787
74_20220828 09,2589.3713940094262
74_20220828 10,2574.2831228981463
74_20220828 11,2537.0996578928994
74_20220828 12,2564.7017603338454
74_20220828 13,2610.2564181038574
74_20220828 14,2615.4588052259196
74_20220828 15,2703.790348551647
74_20220828 16,2572.9161740162
74_20220828 17,2718.272489922007
74_20220828 18,2808.9194744497963
74_20220828 19,2948.7603529446874
74_20220828 20,3020.0047855045214
74_20220828 21,2995.7264178607593
74_20220828 22,2861.0329984184823
74_20220828 23,2932.251749083168
74_20220829 00,2648.4569756438127
74_20220829 01,2678.6620878761614
74_20220829 02,2750.621445215162
74_20220829 03,2698.9000346943076
74_20220829 04,2911.7652624829666
74_20220829 05,5152.818868509784
74_20220829 06,5948.369806233191
74_20220829 07,6172.750751620249
74_20220829 08,6437.252123257664
74_20220829 09,6388.036280096776
74_20220829 10,6353.798191046367
74_20220829 11,6418.7969944501665
74_20220829 12,6250.174873701106
74_20220829 13,6247.420656878101
74_20220829 14,6105.560073246412
74_20220829 15,5967.289757922348
74_20220829 16,5720.255913174823
74_20220829 17,5772.85668198702
74_20220829 18,4473.390290409539
74_20220829 19,3790.7769028938187
74_20220829 20,3166.8718144299496
74_20220829 21,3014.55560956032
74_20220829 22,2832.5739377591644
74_20220829 23,3034.3953680490854
74_20220830 00,2833.935396559741
74_20220830 01,2821.6755222129996
74_20220830 02,2794.894264359049
74_20220830 03,2967.77201144077
74_20220830 04,3147.6133602334835
74_20220830 05,5247.599870061526
74_20220830 06,5835.741692681485
74_20220830 07,6172.424385538545
74_20220830 08,6280.151784571841
74_20220830 09,6332.269024626626
74_20220830 10,6338.249402111459
74_20220830 11,6283.035636036578
74_20220830 12,6303.680994085973
74_20220830 13,6111.502544767313
74_20220830 14,6136.039894485252
74_20220830 15,6056.427268804641
74_20220830 16,5988.043203661177
74_20220830 17,5978.68762779693
74_20220830 18,4596.25475078729
74_20220830 19,3864.7167727380306
74_20220830 20,3250.9069182791286
74_20220830 21,2950.9232925566575
74_20220830 22,2759.1732493532045
74_20220830 23,3085.2519879952433
74_20220831 00,2880.075089264981
74_20220831 01,2951.987346950677
74_20220831 02,2900.3877282653634
74_20220831 03,2884.77822740225
74_20220831 04,3001.09573049237
74_20220831 05,5149.509804481374
74_20220831 06,5988.045584274925
74_20220831 07,6152.2868976236405
74_20220831 08,6434.44092180074
74_20220831 09,6434.44092180074
74_20220831 10,6405.1674371623485
74_20220831 11,6130.7687679203855
74_20220831 12,6245.081587745605
74_20220831 13,6102.867802663012
74_20220831 14,6155.767194353034
74_20220831 15,6020.8622631841035
74_20220831 16,5900.835539033799
74_20220831 17,5824.744464060238
74_20220831 18,4381.535891335166
74_20220831 19,3725.04078062685
74_20220831 20,3037.733760978224
74_20220831 21,2910.2189143522737
74_20220831 22,2621.89463148188
74_20220831 23,2926.5235048965687
75_20220825 00,1223.6800999394814
75_20220825 01,1197.7780702161742
75_20220825 02,1154.5806217226213
75_20220825 03,1229.2900630089757
75_20220825 04,1182.420931084901
75_20220825 05,1185.282696021962
75_20220825 06,1132.208245551114
75_20220825 07,1422.0343528188823
75_20220825 08,1652.0589785731702
75_20220825 09,1923.8740073279866
75_20220825 10,1949.2572239346348
75_20220825 11,2023.419179525199
75_20220825 12,1954.4361678772805
75_20220825 13,1988.8503912158042
75_20220825 14,1951.013375674742
75_20220825 15,1943.6270457180185
75_20220825 16,1893.0822714594663
75_20220825 17,1808.0964874388726
75_20220825 18,1321.8306157035258
75_20220825 19,1311.0143997176783
75_20220825 20,1259.24085541351
75_20220825 21,1283.1628745806252
75_20220825 22,1242.037555277778
75_20220825 23,1314.953178233842
75_20220826 00,1167.7997834459122
75_20220826 01,1164.7971871161535
75_20220826 02,1149.534991921444
75_20220826 03,1175.7988071840518
75_20220826 04,1154.730493570392
75_20220826 05,1129.23195813745
75_20220826 06,1102.531230473408
75_20220826 07,1364.635733079106
75_20220826 08,1584.2374199549427
75_20220826 09,1796.278036746942
75_20220826 10,1777.1451453552572
75_20220826 11,1846.9254812262232
75_20220826 12,1771.097737291355
75_20220826 13,1804.3219175747736
75_20220826 14,1819.251288807425
75_20220826 15,1800.4038692696251
75_20220826 16,1669.3238085995945
75_20220826 17,1548.4628770932593
75_20220826 18,1154.1098658383396
75_20220826 19,1147.4889032498816
75_20220826 20,1129.1961996268694
75_20220826 21,1209.610197833191
75_20220826 22,1127.6726570628705
75_20220826 23,1189.4581347406138
75_20220827 00,1124.3627350976903
75_20220827 01,1122.4555119392187
75_20220827 02,1065.7954926702969
75_20220827 03,1169.1168244942469
75_20220827 04,1109.0096734839574
75_20220827 05,1093.439011325489
75_20220827 06,1029.4491732176466
75_20220827 07,1174.0883371177383
75_20220827 08,1306.1966597246708
75_20220827 09,1529.4781507006007
75_20220827 10,1657.5054460771798
75_20220827 11,1723.8661717445098
75_20220827 12,1665.0688100928544
75_20220827 13,1782.6339261305216
75_20220827 14,1744.8831061224416
75_20220827 15,1740.731413052221
75_20220827 16,1601.9967059724459
75_20220827 17,1546.249363238754
75_20220827 18,1162.5671691120097
75_20220827 19,1199.7572541880354
75_20220827 20,1163.73359446845
75_20220827 21,1226.7296632239575
75_20220827 22,1127.4329618316456
75_20220827 23,1236.8402584913717
75_20220828 00,1125.9160028514777
75_20220828 01,1119.5166344527795
75_20220828 02,1107.5595240154025
75_20220828 03,1177.2927539789962
75_20220828 04,1121.5822703259682
75_20220828 05,1117.1169801286756
75_20220828 06,1045.674042369783
75_20220828 07,1176.5177443627201
75_20220828 08,1269.8301392991914
75_20220828 09,1513.7067999602816
75_20220828 10,1568.801091284666
75_20220828 11,1714.598665660639
75_20220828 12,1643.7669990743536
75_20220828 13,1703.73940711317
75_20220828 14,1635.1981594080119
75_20220828 15,1644.6438320235816
75_20220828 16,1576.3262060337827
75_20220828 17,1410.0221550681342
75_20220828 18,1145.7650068775215
75_20220828 19,1182.300378399424
75_20220828 20,1152.938777541505
75_20220828 21,1170.481405139145
75_20220828 22,1112.117066495528
75_20220828 23,1196.9108033501154
75_20220829 00,1117.4867961103396
75_20220829 01,1107.2102327862233
75_20220829 02,1046.5155274103201
75_20220829 03,1128.1997675330679
75_20220829 04,1056.2034418342275
75_20220829 05,1065.0538501070666
75_20220829 06,1030.63767667832
75_20220829 07,1143.1567732513936
75_20220829 08,1221.1564771504202
75_20220829 09,1458.332212275396
75_20220829 10,1381.2077193887642
75_20220829 11,1440.2644690257537
75_20220829 12,1409.757530387906
75_20220829 13,1479.05384703454
75_20220829 14,1454.9619695651822
75_20220829 15,1464.5367783257877
75_20220829 16,1395.1637375494645
75_20220829 17,1384.563601112834
75_20220829 18,1240.2416496011463
75_20220829 19,1209.8188954174568
75_20220829 20,1176.3034336909711
75_20220829 21,1225.731751944545
75_20220829 22,1139.933449250196
75_20220829 23,1256.293576713027
75_20220830 00,1117.8524872063667
75_20220830 01,1125.4390861066452
75_20220830 02,1078.5330525710995
75_20220830 03,1150.7568780948573
75_20220830 04,1128.7889019257075
75_20220830 05,1119.5141490477902
75_20220830 06,1068.0379462098433
75_20220830 07,1297.9733584509086
75_20220830 08,1558.828076480232
75_20220830 09,1672.3368476967553
75_20220830 10,1741.8593149439148
75_20220830 11,1768.901022426976
75_20220830 12,1730.3259017307496
75_20220830 13,1766.3585081034635
75_20220830 14,1707.84468491718
75_20220830 15,1730.010249658256
75_20220830 16,1675.8064427478814
75_20220830 17,1580.1946860946841
75_20220830 18,1237.292529120194
75_20220830 19,1273.9438414295428
75_20220830 20,1259.3493322838515
75_20220830 21,1289.0572206596175
75_20220830 22,1230.1311742537703
75_20220830 23,1321.6724119842731
75_20220831 00,1177.1182415575402
75_20220831 01,1194.980258996392
75_20220831 02,1139.9246684041889
75_20220831 03,1227.3571649898659
75_20220831 04,1182.0097771112157
75_20220831 05,1181.648380875132
75_20220831 06,1124.150740146063
75_20220831 07,1518.1927235695277
75_20220831 08,1655.9317516700444
75_20220831 09,1859.8452846046778
75_20220831 10,1860.4146758011657
75_20220831 11,1993.6635277771272
75_20220831 12,1901.7169286966262
75_20220831 13,1976.3721942237662
75_20220831 14,1866.6659842716024
75_20220831 15,1844.4238636819464
75_20220831 16,1804.1132056306772
75_20220831 17,1717.9849649413234
75_20220831 18,1201.0645868919992
75_20220831 19,1219.1223020377618
75_20220831 20,1222.388339529861
75_20220831 21,1264.3078217162108
75_20220831 22,1237.4157734434973
75_20220831 23,1295.4712387355407
76_20220825 00,1129.5969158202313
76_20220825 01,1125.800907942712
76_20220825 02,1118.1114959349807
76_20220825 03,1104.6236811305812
76_20220825 04,1107.0576422102438
76_20220825 05,1106.4614814905065
76_20220825 06,1129.8502273565516
76_20220825 07,1156.681500771272
76_20220825 08,1256.2122746198204
76_20220825 09,1463.7046738775346
76_20220825 10,1499.1161276885723
76_20220825 11,1509.3296173837957
76_20220825 12,1458.1041775425601
76_20220825 13,1526.9741416983502
76_20220825 14,1513.7724665124144
76_20220825 15,1414.8290832379823
76_20220825 16,1552.3499963701274
76_20220825 17,1506.1155272343967
76_20220825 18,1364.5099584999869
76_20220825 19,1325.8192813897354
76_20220825 20,1287.7283503753847
76_20220825 21,1266.6401341783514
76_20220825 22,1227.1780549345253
76_20220825 23,1207.9764978665
76_20220826 00,1177.3585228396832
76_20220826 01,1170.2431139379048
76_20220826 02,1156.9811133452308
76_20220826 03,1155.9744267675376
76_20220826 04,1140.2959769700803
76_20220826 05,1112.6824817128647
76_20220826 06,1110.4199009407052
76_20220826 07,1130.8282238199852
76_20220826 08,1244.621242587396
76_20220826 09,1345.1738707981413
76_20220826 10,1414.86698695138
76_20220826 11,1458.5004196091359
76_20220826 12,1329.3142041442675
76_20220826 13,1438.4546814822309
76_20220826 14,1522.9939569654462
76_20220826 15,1510.436320391838
76_20220826 16,1442.2875036827106
76_20220826 17,1374.2328049589598
76_20220826 18,1307.9357544184377
76_20220826 19,1183.4828207466671
76_20220826 20,1116.3194806378879
76_20220826 21,1098.0168883475005
76_20220826 22,1050.8786854237576
76_20220826 23,1070.3922890256058
76_20220827 00,1074.3372730295148
76_20220827 01,1097.4816734529293
76_20220827 02,1083.0619256357295
76_20220827 03,1097.1354281911533
76_20220827 04,1081.7553981942474
76_20220827 05,1086.9446260037212
76_20220827 06,1063.6024902592433
76_20220827 07,1074.3591996169766
76_20220827 08,1061.567253326992
76_20220827 09,1011.0781207666001
76_20220827 10,996.7487164231576
76_20220827 11,987.7896368416498
76_20220827 12,1015.7338434558857
76_20220827 13,1004.0941737435892
76_20220827 14,1052.6512938851488
76_20220827 15,1073.059118929088
76_20220827 16,1107.1541720503915
76_20220827 17,1096.399383225219
76_20220827 18,1103.0168193054963
76_20220827 19,1092.7167268689007
76_20220827 20,1101.6715531453435
76_20220827 21,1098.5328582062439
76_20220827 22,1088.9108352706664
76_20220827 23,1066.4818614464498
76_20220828 00,1005.5667491565048
76_20220828 01,1023.0182114315511
76_20220828 02,1005.0648041861714
76_20220828 03,994.821076290271
76_20220828 04,1002.9031853974742
76_20220828 05,991.8995475987756
76_20220828 06,994.7589210385828
76_20220828 07,978.4196046874227
76_20220828 08,960.716984897127
76_20220828 09,949.7721742703411
76_20220828 10,944.619453036295
76_20220828 11,939.7389965231876
76_20220828 12,962.7640258572202
76_20220828 13,983.2106583825661
76_20220828 14,1049.809219378553
76_20220828 15,1075.5333041732054
76_20220828 16,1119.8510496764966
76_20220828 17,1121.207110643884
76_20220828 18,1091.649013503918
76_20220828 19,1096.9487858243908
76_20220828 20,1086.0766131243429
76_20220828 21,1088.6595820704567
76_20220828 22,1085.4913173843786
76_20220828 23,1058.575690918174
76_20220829 00,1044.3889322472462
76_20220829 01,1008.5242677879507
76_20220829 02,991.8050033569056
76_20220829 03,1019.669398015333
76_20220829 04,1020.6377225114624
76_20220829 05,1020.2102365180496
76_20220829 06,1056.738225900994
76_20220829 07,1093.076510098067
76_20220829 08,1244.917173976561
76_20220829 09,1260.0900699442413
76_20220829 10,1319.3799957702615
76_20220829 11,1282.413811404951
76_20220829 12,1284.7746049316265
76_20220829 13,1398.8889011318918
76_20220829 14,1482.5013546855373
76_20220829 15,1488.2342312709245
76_20220829 16,1561.1714538635986
76_20220829 17,1379.0907279403002
76_20220829 18,1356.6561100748304
76_20220829 19,1309.32706554096
76_20220829 20,1254.0031596224692
76_20220829 21,1219.5673704638743
76_20220829 22,1176.6994209884192
76_20220829 23,1160.3109597398259
76_20220830 00,1139.9605803738782
76_20220830 01,1118.7452379387455
76_20220830 02,1100.8885512882136
76_20220830 03,1110.9263817837593
76_20220830 04,1109.9233700235136
76_20220830 05,1114.111710996942
76_20220830 06,1135.6036423913174
76_20220830 07,1170.202986182244
76_20220830 08,1283.5796793536801
76_20220830 09,1472.0937316560262
76_20220830 10,1553.6613038127045
76_20220830 11,1591.964254316762
76_20220830 12,1575.486649646292
76_20220830 13,1584.3564762929877
76_20220830 14,1616.8880414954824
76_20220830 15,1615.3749202617712
76_20220830 16,1584.8527341896
76_20220830 17,1508.599148641458
76_20220830 18,1354.1427797493714
76_20220830 19,1285.2111254002984
76_20220830 20,1239.532062714414
76_20220830 21,1226.9847054678594
76_20220830 22,1193.1244971326835
76_20220830 23,1170.29466002966
76_20220831 00,1140.9400264822627
76_20220831 01,1130.6073619162846
76_20220831 02,1123.7445469434197
76_20220831 03,1118.5547784934163
76_20220831 04,1122.6552351677992
76_20220831 05,1118.5547784934163
76_20220831 06,1127.950784269937
76_20220831 07,1165.3723133595047
76_20220831 08,1256.6599201157521
76_20220831 09,1448.4441322363148
76_20220831 10,1537.645930046026
76_20220831 11,1511.7529938814928
76_20220831 12,1524.6962830526872
76_20220831 13,1559.8150353789645
76_20220831 14,1568.5231614154163
76_20220831 15,1479.3311343266232
76_20220831 16,1529.9191613645185
76_20220831 17,1466.258234626355
76_20220831 18,1312.9435622873789
76_20220831 19,1257.6445075963338
76_20220831 20,1214.6668178267412
76_20220831 21,1220.2439807554724
76_20220831 22,1183.679522540756
